,event_number,filename,file_size,is_open
2319,0,images/01-20171001145300-snapshot.jpg,135089,0
2320,0,images/01-20171001145400-snapshot.jpg,134717,0
2321,0,images/01-20171001145500-snapshot.jpg,134810,0
2322,0,images/01-20171001145600-snapshot.jpg,134606,0
2323,0,images/01-20171001145700-snapshot.jpg,134399,0
2324,0,images/01-20171001145800-snapshot.jpg,134678,0
2325,0,images/01-20171001145900-snapshot.jpg,134657,0
2326,0,images/01-20171001150000-snapshot.jpg,134446,0
2327,0,images/01-20171001150100-snapshot.jpg,134145,0
2328,0,images/01-20171001150200-snapshot.jpg,134012,0
2329,0,images/01-20171001150300-snapshot.jpg,134121,0
2330,0,images/01-20171001150400-snapshot.jpg,133997,0
2331,0,images/01-20171001150500-snapshot.jpg,134040,0
2332,0,images/01-20171001150600-snapshot.jpg,133968,0
2333,0,images/01-20171001150700-snapshot.jpg,134053,0
2334,0,images/01-20171001150800-snapshot.jpg,134866,0
2335,0,images/01-20171001150900-snapshot.jpg,135478,0
2336,0,images/01-20171001151000-snapshot.jpg,135323,0
2337,0,images/01-20171001151100-snapshot.jpg,134967,0
2338,0,images/01-20171001151200-snapshot.jpg,134674,0
2339,0,images/01-20171001151300-snapshot.jpg,135065,0
2340,0,images/01-20171001151400-snapshot.jpg,135761,0
2341,0,images/01-20171001151500-snapshot.jpg,135422,0
2342,0,images/01-20171001151600-snapshot.jpg,135002,0
2343,0,images/01-20171001151700-snapshot.jpg,135022,0
2344,0,images/01-20171001151800-snapshot.jpg,135452,0
2345,0,images/01-20171001151900-snapshot.jpg,135410,0
2346,0,images/01-20171001152000-snapshot.jpg,136041,0
2347,0,images/01-20171001152100-snapshot.jpg,136132,0
2348,0,images/01-20171001152200-snapshot.jpg,136006,0
2349,0,images/01-20171001152300-snapshot.jpg,136400,0
2350,0,images/01-20171001152400-snapshot.jpg,136786,0
2351,0,images/01-20171001152500-snapshot.jpg,136565,0
2352,0,images/01-20171001152600-snapshot.jpg,137317,0
2353,0,images/01-20171001152700-snapshot.jpg,138705,0
2354,0,images/01-20171001152800-snapshot.jpg,141794,0
2355,0,images/01-20171001152900-snapshot.jpg,141901,0
2356,0,images/01-20171001153000-snapshot.jpg,138939,0
2357,0,images/01-20171001153100-snapshot.jpg,137247,0
2358,0,images/01-20171001153200-snapshot.jpg,136849,0
2359,0,images/01-20171001153300-snapshot.jpg,136647,0
2360,0,images/01-20171001153400-snapshot.jpg,136784,0
2361,0,images/01-20171001153500-snapshot.jpg,137293,0
2362,0,images/01-20171001153600-snapshot.jpg,138223,0
2363,0,images/01-20171001153700-snapshot.jpg,140310,0
2364,0,images/01-20171001153800-snapshot.jpg,140997,0
2365,0,images/01-20171001153900-snapshot.jpg,139572,0
2366,0,images/01-20171001154000-snapshot.jpg,137324,0
2367,0,images/01-20171001154100-snapshot.jpg,138189,0
2368,0,images/01-20171001154200-snapshot.jpg,139844,0
2369,0,images/01-20171001154300-snapshot.jpg,137761,0
2370,0,images/01-20171001154400-snapshot.jpg,136767,0
2371,0,images/01-20171001154500-snapshot.jpg,137016,0
2372,0,images/01-20171001154600-snapshot.jpg,136668,0
2373,0,images/01-20171001154700-snapshot.jpg,136176,0
2374,0,images/01-20171001154800-snapshot.jpg,136171,0
2375,0,images/01-20171001154900-snapshot.jpg,135993,0
2376,0,images/01-20171001155000-snapshot.jpg,136331,0
2377,0,images/01-20171001155100-snapshot.jpg,136026,0
2378,0,images/01-20171001155200-snapshot.jpg,136079,0
2379,0,images/01-20171001155300-snapshot.jpg,136151,0
2380,0,images/01-20171001155400-snapshot.jpg,139084,0
2381,0,images/01-20171001155500-snapshot.jpg,138010,0
2382,0,images/01-20171001155600-snapshot.jpg,138623,0
2383,0,images/01-20171001155700-snapshot.jpg,139900,0
2384,0,images/01-20171001155800-snapshot.jpg,140373,0
2385,0,images/01-20171001155900-snapshot.jpg,140405,0
2386,0,images/01-20171001160000-snapshot.jpg,140570,0
2387,0,images/01-20171001160100-snapshot.jpg,135926,0
2388,0,images/01-20171001160200-snapshot.jpg,135919,0
2389,0,images/01-20171001160300-snapshot.jpg,135724,0
2390,0,images/01-20171001160400-snapshot.jpg,135317,0
2391,0,images/01-20171001160500-snapshot.jpg,135011,0
2392,0,images/01-20171001160600-snapshot.jpg,134912,0
2393,0,images/01-20171001160700-snapshot.jpg,134905,0
2394,0,images/01-20171001160800-snapshot.jpg,134597,0
2395,0,images/01-20171001160900-snapshot.jpg,134342,0
2396,0,images/01-20171001161000-snapshot.jpg,134582,0
2397,0,images/01-20171001161100-snapshot.jpg,134472,0
2398,0,images/01-20171001161200-snapshot.jpg,134854,0
2399,0,images/01-20171001161300-snapshot.jpg,134700,0
2400,0,images/01-20171001161400-snapshot.jpg,134584,0
2401,0,images/01-20171001161500-snapshot.jpg,134790,0
2402,0,images/01-20171001161600-snapshot.jpg,134662,0
2403,0,images/01-20171001161700-snapshot.jpg,134831,0
2404,0,images/01-20171001161800-snapshot.jpg,134929,0
2405,0,images/01-20171001161900-snapshot.jpg,135166,0
2406,0,images/01-20171001162000-snapshot.jpg,134791,0
2407,0,images/01-20171001162100-snapshot.jpg,134132,0
2408,0,images/01-20171001162200-snapshot.jpg,133926,0
2409,0,images/01-20171001162300-snapshot.jpg,133894,0
2410,0,images/01-20171001162400-snapshot.jpg,133321,0
2411,0,images/01-20171001162500-snapshot.jpg,133394,0
2412,0,images/01-20171001162600-snapshot.jpg,133490,0
2413,0,images/01-20171001162700-snapshot.jpg,133506,0
2414,0,images/01-20171001162800-snapshot.jpg,133594,0
2415,0,images/01-20171001162900-snapshot.jpg,135646,0
2416,0,images/01-20171001163000-snapshot.jpg,136583,0
2417,0,images/01-20171001163100-snapshot.jpg,133743,0
2418,0,images/01-20171001163200-snapshot.jpg,133545,0
2419,0,images/01-20171001163300-snapshot.jpg,133354,0
2420,0,images/01-20171001163400-snapshot.jpg,133348,0
2421,0,images/01-20171001163500-snapshot.jpg,133611,0
2422,0,images/01-20171001163600-snapshot.jpg,133701,0
2423,0,images/01-20171001163700-snapshot.jpg,133441,0
2424,0,images/01-20171001163800-snapshot.jpg,133211,0
2425,0,images/01-20171001163900-snapshot.jpg,133160,0
2426,0,images/01-20171001164000-snapshot.jpg,132894,0
2427,0,images/01-20171001164100-snapshot.jpg,132884,0
2428,0,images/01-20171001164200-snapshot.jpg,133170,0
2429,0,images/01-20171001164300-snapshot.jpg,132911,0
2430,0,images/01-20171001164400-snapshot.jpg,132875,0
2431,0,images/01-20171001164500-snapshot.jpg,132874,0
2432,0,images/01-20171001164600-snapshot.jpg,132974,0
2433,0,images/01-20171001164700-snapshot.jpg,132922,0
2434,0,images/01-20171001164800-snapshot.jpg,132824,0
2435,0,images/01-20171001164900-snapshot.jpg,132871,0
2436,0,images/01-20171001165000-snapshot.jpg,132782,0
2437,0,images/01-20171001165100-snapshot.jpg,132756,0
2438,0,images/01-20171001165200-snapshot.jpg,132821,0
2439,0,images/01-20171001165300-snapshot.jpg,133093,0
2440,0,images/01-20171001165400-snapshot.jpg,133227,0
2441,0,images/01-20171001165500-snapshot.jpg,133337,0
2442,0,images/01-20171001165600-snapshot.jpg,133317,0
2443,0,images/01-20171001165700-snapshot.jpg,133285,0
2444,0,images/01-20171001165800-snapshot.jpg,133510,0
2445,0,images/01-20171001165900-snapshot.jpg,133431,0
2446,0,images/01-20171001170000-snapshot.jpg,133597,0
2447,0,images/01-20171001170100-snapshot.jpg,133525,0
2448,0,images/01-20171001170200-snapshot.jpg,133380,0
2449,0,images/01-20171001170300-snapshot.jpg,133141,0
2450,0,images/01-20171001170400-snapshot.jpg,133183,0
2451,0,images/01-20171001170500-snapshot.jpg,133184,0
2452,0,images/01-20171001170600-snapshot.jpg,133203,0
2453,0,images/01-20171001170700-snapshot.jpg,133263,0
2454,0,images/01-20171001170800-snapshot.jpg,133494,0
2455,0,images/01-20171001170900-snapshot.jpg,133809,0
2456,0,images/01-20171001171000-snapshot.jpg,134081,0
2457,0,images/01-20171001171100-snapshot.jpg,133829,0
2458,0,images/01-20171001171200-snapshot.jpg,133255,0
2459,0,images/01-20171001171300-snapshot.jpg,133028,0
2460,0,images/01-20171001171400-snapshot.jpg,133009,0
2461,17,images/01-20171001171418-00.jpg,187541,1
2462,17,images/01-20171001171419-00.jpg,245513,1
2463,17,images/01-20171001171420-00.jpg,362984,1
2464,17,images/01-20171001171421-00.jpg,438257,1
2465,17,images/01-20171001171422-00.jpg,553005,1
2466,17,images/01-20171001171423-00.jpg,657679,1
2467,17,images/01-20171001171425-00.jpg,715859,1
2468,17,images/01-20171001171426-00.jpg,758269,1
2469,17,images/01-20171001171428-00.jpg,785994,1
2470,17,images/01-20171001171430-00.jpg,804681,1
2471,17,images/01-20171001171431-00.jpg,795778,1
2472,17,images/01-20171001171433-00.jpg,806038,1
2473,17,images/01-20171001171434-00.jpg,806386,1
2474,17,images/01-20171001171436-00.jpg,806010,1
2475,17,images/01-20171001171437-00.jpg,806697,1
2476,17,images/01-20171001171439-00.jpg,806848,1
2477,17,images/01-20171001171440-00.jpg,807292,1
2478,17,images/01-20171001171442-00.jpg,806200,1
2479,17,images/01-20171001171443-00.jpg,806540,1
2480,17,images/01-20171001171444-00.jpg,807466,1
2481,17,images/01-20171001171445-00.jpg,805958,1
2482,17,images/01-20171001171446-00.jpg,806141,1
2483,17,images/01-20171001171447-00.jpg,805847,1
2484,17,images/01-20171001171500-snapshot.jpg,802513,1
2485,17,images/01-20171001171536-00.jpg,807483,1
2486,17,images/01-20171001171537-00.jpg,801163,1
2487,17,images/01-20171001171538-00.jpg,802061,1
2488,17,images/01-20171001171600-snapshot.jpg,799170,1
2489,17,images/02-20171001171700-snapshot.jpg,788975,1
2490,17,images/02-20171001171800-snapshot.jpg,756968,1
2491,17,images/02-20171001171815-00.jpg,666093,1
2492,17,images/02-20171001171816-00.jpg,659078,1
2493,17,images/02-20171001171900-snapshot.jpg,364081,1
2494,17,images/03-20171001172000-snapshot.jpg,355959,1
2495,17,images/03-20171001172100-snapshot.jpg,358624,1
2496,17,images/03-20171001172200-snapshot.jpg,362275,1
2497,17,images/03-20171001172300-snapshot.jpg,364441,1
2498,17,images/03-20171001172400-snapshot.jpg,366361,1
2499,17,images/03-20171001172500-snapshot.jpg,367430,1
2500,17,images/03-20171001172600-snapshot.jpg,367581,1
2501,17,images/03-20171001172700-snapshot.jpg,371290,1
2502,17,images/03-20171001172800-snapshot.jpg,374054,1
2503,17,images/03-20171001172900-snapshot.jpg,375635,1
2504,17,images/03-20171001173000-snapshot.jpg,378174,1
2505,17,images/03-20171001173100-snapshot.jpg,381156,1
2506,17,images/03-20171001173200-snapshot.jpg,384613,1
2507,17,images/03-20171001173300-snapshot.jpg,387016,1
2508,17,images/03-20171001173356-00.jpg,389796,1
2509,17,images/03-20171001173357-00.jpg,391271,1
2510,17,images/03-20171001173400-snapshot.jpg,390163,1
2511,17,images/04-20171001173500-snapshot.jpg,389149,1
2512,17,images/04-20171001173600-snapshot.jpg,393149,1
2513,17,images/04-20171001173604-00.jpg,394618,1
2514,17,images/04-20171001173605-00.jpg,394439,1
2515,17,images/04-20171001173606-00.jpg,402066,1
2516,17,images/04-20171001173607-00.jpg,396568,1
2517,17,images/04-20171001173700-snapshot.jpg,403071,1
2518,17,images/05-20171001173800-snapshot.jpg,413712,1
2519,17,images/05-20171001173841-01.jpg,411408,1
2520,17,images/05-20171001173842-00.jpg,415783,1
2521,17,images/05-20171001173843-00.jpg,433982,1
2522,17,images/05-20171001173845-00.jpg,446415,1
2523,17,images/05-20171001173846-00.jpg,468414,1
2524,17,images/05-20171001173847-00.jpg,497377,1
2525,17,images/05-20171001173848-00.jpg,556138,1
2526,17,images/05-20171001173849-00.jpg,628037,1
2527,17,images/05-20171001173851-00.jpg,680096,1
2528,17,images/05-20171001173852-00.jpg,767080,1
2529,17,images/05-20171001173854-00.jpg,777518,1
2530,17,images/05-20171001173855-00.jpg,322054,1
2531,17,images/05-20171001173857-00.jpg,152574,1
2532,17,images/05-20171001173858-00.jpg,152626,1
2533,17,images/05-20171001173900-00.jpg,152680,1
2534,17,images/05-20171001173900-snapshot.jpg,152680,1
2535,17,images/05-20171001173902-00.jpg,152819,1
2536,17,images/05-20171001173903-00.jpg,152673,1
2537,17,images/05-20171001173905-00.jpg,152832,1
2538,17,images/05-20171001173906-00.jpg,152684,1
2539,17,images/05-20171001173908-00.jpg,152740,1
2540,17,images/05-20171001173909-00.jpg,152805,1
2541,17,images/05-20171001173910-00.jpg,152753,1
2542,17,images/05-20171001173911-00.jpg,152773,1
2543,17,images/05-20171001173912-00.jpg,152655,1
2544,17,images/05-20171001174000-snapshot.jpg,152449,1
2545,17,images/06-20171001174100-snapshot.jpg,152247,1
2546,17,images/06-20171001174200-snapshot.jpg,152107,1
2547,17,images/06-20171001174300-snapshot.jpg,151653,1
2548,17,images/06-20171001174400-snapshot.jpg,151212,1
2549,17,images/06-20171001174500-snapshot.jpg,150898,1
2550,17,images/06-20171001174600-snapshot.jpg,150442,1
2551,17,images/06-20171001174700-snapshot.jpg,150233,1
2552,17,images/06-20171001174800-snapshot.jpg,149783,1
2553,17,images/06-20171001174900-snapshot.jpg,149297,1
2554,17,images/06-20171001175000-snapshot.jpg,148953,1
2555,17,images/06-20171001175100-snapshot.jpg,148520,1
2556,17,images/06-20171001175200-snapshot.jpg,148045,1
2557,17,images/06-20171001175300-snapshot.jpg,147103,1
2558,0,images/06-20171001175400-snapshot.jpg,145985,0
2559,0,images/06-20171001175500-snapshot.jpg,144604,0
2560,0,images/06-20171001175600-snapshot.jpg,143426,0
2561,0,images/06-20171001175700-snapshot.jpg,142355,0
2562,0,images/06-20171001175800-snapshot.jpg,141419,0
2563,0,images/06-20171001175900-snapshot.jpg,140609,0
2564,0,images/06-20171001180000-snapshot.jpg,140124,0
2565,0,images/06-20171001180100-snapshot.jpg,139779,0
2566,0,images/06-20171001180200-snapshot.jpg,139579,0
2567,0,images/06-20171001180300-snapshot.jpg,138912,0
2568,0,images/06-20171001180400-snapshot.jpg,137916,0
2569,0,images/06-20171001180500-snapshot.jpg,136596,0
2570,0,images/06-20171001180600-snapshot.jpg,135483,0
2571,0,images/06-20171001180700-snapshot.jpg,134490,0
2572,0,images/06-20171001180800-snapshot.jpg,133689,0
2573,0,images/06-20171001180900-snapshot.jpg,133036,0
2574,0,images/06-20171001181000-snapshot.jpg,132784,0
2575,0,images/06-20171001181100-snapshot.jpg,132585,0
2576,0,images/06-20171001181200-snapshot.jpg,132492,0
2577,0,images/06-20171001181300-snapshot.jpg,132410,0
2578,0,images/06-20171001181400-snapshot.jpg,132950,0
2579,0,images/06-20171001181500-snapshot.jpg,133259,0
2580,0,images/06-20171001181600-snapshot.jpg,133376,0
2581,0,images/06-20171001181700-snapshot.jpg,133202,0
2582,0,images/06-20171001181800-snapshot.jpg,132856,0
2583,0,images/06-20171001181807-01.jpg,137624,0
2584,18,images/06-20171001181808-00.jpg,218014,1
2585,18,images/06-20171001181809-00.jpg,288923,1
2586,18,images/06-20171001181810-00.jpg,369801,1
2587,18,images/06-20171001181811-00.jpg,471252,1
2588,18,images/06-20171001181812-00.jpg,571086,1
2589,18,images/06-20171001181813-00.jpg,660119,1
2590,18,images/06-20171001181815-00.jpg,713733,1
2591,18,images/06-20171001181816-00.jpg,758796,1
2592,18,images/06-20171001181818-00.jpg,806778,1
2593,18,images/06-20171001181819-00.jpg,819454,1
2594,18,images/06-20171001181821-00.jpg,838399,1
2595,18,images/06-20171001181822-00.jpg,847730,1
2596,18,images/06-20171001181824-00.jpg,847834,1
2597,18,images/06-20171001181826-00.jpg,847606,1
2598,18,images/06-20171001181827-00.jpg,846820,1
2599,18,images/06-20171001181828-00.jpg,848074,1
2600,18,images/06-20171001181830-00.jpg,847869,1
2601,18,images/06-20171001181831-00.jpg,847495,1
2602,18,images/06-20171001181832-00.jpg,847943,1
2603,18,images/06-20171001181833-00.jpg,847396,1
2604,18,images/06-20171001181834-00.jpg,847907,1
2605,18,images/06-20171001181835-00.jpg,847652,1
2606,18,images/06-20171001181836-00.jpg,847659,1
2607,18,images/06-20171001181900-snapshot.jpg,844522,1
2608,18,images/07-20171001182000-snapshot.jpg,844275,1
2609,18,images/07-20171001182009-00.jpg,845340,1
2610,18,images/07-20171001182100-snapshot.jpg,845091,1
2611,18,images/08-20171001182115-00.jpg,843152,1
2612,18,images/08-20171001182116-00.jpg,843998,1
2613,18,images/08-20171001182117-00.jpg,844368,1
2614,18,images/08-20171001182118-00.jpg,844736,1
2615,18,images/08-20171001182118-01.jpg,844773,1
2616,18,images/08-20171001182144-00.jpg,847139,1
2617,18,images/08-20171001182145-00.jpg,845596,1
2618,18,images/08-20171001182200-snapshot.jpg,846616,1
2619,18,images/08-20171001182206-01.jpg,846862,1
2620,18,images/08-20171001182207-00.jpg,847638,1
2621,18,images/08-20171001182212-00.jpg,846475,1
2622,18,images/08-20171001182213-00.jpg,845070,1
2623,18,images/08-20171001182214-00.jpg,845690,1
2624,18,images/08-20171001182215-00.jpg,845322,1
2625,18,images/08-20171001182216-00.jpg,845968,1
2626,18,images/08-20171001182218-00.jpg,845940,1
2627,18,images/08-20171001182219-00.jpg,846180,1
2628,18,images/08-20171001182229-00.jpg,846749,1
2629,18,images/08-20171001182230-00.jpg,847111,1
2630,18,images/08-20171001182300-snapshot.jpg,847162,1
2631,18,images/09-20171001182400-snapshot.jpg,847345,1
2632,18,images/09-20171001182427-00.jpg,847046,1
2633,18,images/09-20171001182428-00.jpg,850490,1
2634,18,images/09-20171001182500-snapshot.jpg,847654,1
2635,18,images/10-20171001182600-snapshot.jpg,846550,1
2636,18,images/10-20171001182639-00.jpg,845689,1
2637,18,images/10-20171001182700-snapshot.jpg,844780,1
2638,18,images/10-20171001182713-00.jpg,844039,1
2639,18,images/10-20171001182714-00.jpg,843940,1
2640,18,images/10-20171001182715-00.jpg,842714,1
2641,18,images/10-20171001182716-00.jpg,844013,1
2642,18,images/10-20171001182718-00.jpg,843938,1
2643,18,images/10-20171001182719-00.jpg,844736,1
2644,18,images/10-20171001182720-00.jpg,844009,1
2645,18,images/10-20171001182729-00.jpg,843388,1
2646,18,images/10-20171001182731-00.jpg,843556,1
2647,18,images/10-20171001182800-snapshot.jpg,842115,1
2648,18,images/11-20171001182900-snapshot.jpg,838977,1
2649,18,images/11-20171001183000-snapshot.jpg,835526,1
2650,18,images/11-20171001183017-00.jpg,835079,1
2651,18,images/11-20171001183018-00.jpg,833128,1
2652,18,images/11-20171001183019-00.jpg,836704,1
2653,18,images/11-20171001183100-snapshot.jpg,831039,1
2654,18,images/11-20171001183106-00.jpg,831687,1
2655,18,images/11-20171001183107-00.jpg,828693,1
2656,18,images/11-20171001183108-00.jpg,831171,1
2657,18,images/11-20171001183200-snapshot.jpg,825995,1
2658,18,images/12-20171001183228-01.jpg,822684,1
2659,18,images/12-20171001183229-00.jpg,821025,1
2660,18,images/12-20171001183234-00.jpg,822740,1
2661,18,images/12-20171001183242-00.jpg,820501,1
2662,18,images/12-20171001183245-00.jpg,820847,1
2663,18,images/12-20171001183300-snapshot.jpg,818339,1
2664,18,images/13-20171001183400-snapshot.jpg,813072,1
2665,18,images/13-20171001183500-snapshot.jpg,807685,1
2666,18,images/13-20171001183538-01.jpg,804098,1
2667,18,images/13-20171001183539-00.jpg,804368,1
2668,18,images/13-20171001183541-00.jpg,803634,1
2669,18,images/13-20171001183600-snapshot.jpg,801516,1
2670,18,images/13-20171001183624-01.jpg,798879,1
2671,18,images/13-20171001183700-snapshot.jpg,794954,1
2672,18,images/13-20171001183704-00.jpg,794195,1
2673,18,images/13-20171001183720-00.jpg,778761,1
2674,18,images/13-20171001183721-00.jpg,748462,1
2675,18,images/13-20171001183722-00.jpg,733935,1
2676,18,images/13-20171001183723-00.jpg,712744,1
2677,18,images/13-20171001183724-00.jpg,660486,1
2678,18,images/13-20171001183726-00.jpg,604876,1
2679,18,images/13-20171001183727-00.jpg,531813,1
2680,18,images/13-20171001183728-00.jpg,466725,1
2681,18,images/13-20171001183729-00.jpg,366701,1
2682,18,images/13-20171001183730-00.jpg,268693,1
2683,18,images/13-20171001183732-00.jpg,200215,1
2684,0,images/13-20171001183733-00.jpg,131291,0
2685,0,images/13-20171001183734-00.jpg,131277,0
2686,0,images/13-20171001183735-00.jpg,131287,0
2687,0,images/13-20171001183737-00.jpg,131254,0
2688,0,images/13-20171001183738-00.jpg,131249,0
2689,0,images/13-20171001183739-00.jpg,131310,0
2690,0,images/13-20171001183740-00.jpg,131289,0
2691,0,images/13-20171001183741-00.jpg,131132,0
2692,0,images/13-20171001183742-00.jpg,131201,0
2693,0,images/13-20171001183743-00.jpg,131098,0
2694,0,images/13-20171001183744-00.jpg,131091,0
2695,0,images/13-20171001183800-snapshot.jpg,130733,0
2696,0,images/14-20171001183900-snapshot.jpg,130724,0
2697,0,images/14-20171001184000-snapshot.jpg,130639,0
2698,0,images/14-20171001184100-snapshot.jpg,130625,0
2699,0,images/14-20171001184200-snapshot.jpg,130580,0
2700,0,images/14-20171001184300-snapshot.jpg,130461,0
2701,0,images/14-20171001184400-snapshot.jpg,130486,0
2702,0,images/14-20171001184500-snapshot.jpg,130440,0
2703,0,images/14-20171001184600-snapshot.jpg,130333,0
2704,0,images/14-20171001184700-snapshot.jpg,130393,0
2705,0,images/14-20171001184800-snapshot.jpg,130358,0
2706,0,images/14-20171001184900-snapshot.jpg,130388,0
2707,0,images/14-20171001185000-snapshot.jpg,130313,0
2708,0,images/14-20171001185100-snapshot.jpg,130303,0
2709,0,images/14-20171001185200-snapshot.jpg,130282,0
2710,0,images/14-20171001185300-snapshot.jpg,130246,0
2711,0,images/14-20171001185400-snapshot.jpg,130279,0
2712,0,images/14-20171001185500-snapshot.jpg,130158,0
2713,0,images/14-20171001185600-snapshot.jpg,130186,0
2714,0,images/14-20171001185700-snapshot.jpg,130209,0
2715,0,images/14-20171001185800-snapshot.jpg,130178,0
2716,19,images/14-20171001185836-00.jpg,150174,1
2717,19,images/14-20171001185837-00.jpg,165770,1
2718,19,images/14-20171001185838-00.jpg,177185,1
2719,19,images/14-20171001185839-00.jpg,184606,1
2720,19,images/14-20171001185840-00.jpg,196731,1
2721,19,images/14-20171001185841-00.jpg,214369,1
2722,19,images/14-20171001185842-00.jpg,225164,1
2723,19,images/14-20171001185843-00.jpg,235461,1
2724,19,images/14-20171001185844-00.jpg,256479,1
2725,19,images/14-20171001185845-00.jpg,283899,1
2726,19,images/14-20171001185846-00.jpg,310240,1
2727,19,images/14-20171001185847-00.jpg,340624,1
2728,19,images/14-20171001185848-00.jpg,375714,1
2729,19,images/14-20171001185849-00.jpg,383439,1
2730,19,images/14-20171001185850-00.jpg,382700,1
2731,19,images/14-20171001185851-00.jpg,383126,1
2732,19,images/14-20171001185852-00.jpg,382691,1
2733,19,images/14-20171001185853-00.jpg,382040,1
2734,19,images/14-20171001185854-00.jpg,381396,1
2735,19,images/14-20171001185855-00.jpg,381696,1
2736,19,images/14-20171001185856-00.jpg,380765,1
2737,19,images/14-20171001185857-00.jpg,380818,1
2738,19,images/14-20171001185858-00.jpg,380566,1
2739,19,images/14-20171001185859-00.jpg,380029,1
2740,19,images/14-20171001185900-00.jpg,379469,1
2741,19,images/14-20171001185900-snapshot.jpg,379469,1
2742,19,images/14-20171001185954-00.jpg,359085,1
2743,19,images/14-20171001185955-00.jpg,359092,1
2744,19,images/14-20171001185956-00.jpg,359028,1
2745,19,images/14-20171001190000-snapshot.jpg,358579,1
2746,19,images/15-20171001190100-snapshot.jpg,337765,1
2747,19,images/15-20171001190200-snapshot.jpg,317525,1
2748,19,images/15-20171001190224-00.jpg,307719,1
2749,19,images/15-20171001190227-01.jpg,306864,1
2750,19,images/15-20171001190228-00.jpg,305688,1
2751,19,images/15-20171001190229-00.jpg,306353,1
2752,19,images/15-20171001190300-snapshot.jpg,297897,1
2753,19,images/16-20171001190341-00.jpg,285218,1
2754,19,images/16-20171001190342-00.jpg,285397,1
2755,19,images/16-20171001190342-01.jpg,283262,1
2756,19,images/16-20171001190400-snapshot.jpg,278016,1
2757,19,images/17-20171001190500-snapshot.jpg,258563,1
2758,19,images/17-20171001190600-snapshot.jpg,237411,1
2759,19,images/17-20171001190700-snapshot.jpg,217629,1
2760,19,images/17-20171001190800-snapshot.jpg,196037,1
2761,19,images/17-20171001190900-snapshot.jpg,178188,1
2762,19,images/17-20171001191000-snapshot.jpg,163726,1
2763,19,images/17-20171001191100-snapshot.jpg,153438,1
2764,0,images/17-20171001191200-snapshot.jpg,146286,0
2765,0,images/17-20171001191300-snapshot.jpg,142073,0
2766,0,images/17-20171001191400-snapshot.jpg,139371,0
2767,0,images/17-20171001191500-snapshot.jpg,137792,0
2768,0,images/17-20171001191600-snapshot.jpg,136291,0
2769,0,images/17-20171001191700-snapshot.jpg,135449,0
2770,0,images/17-20171001191800-snapshot.jpg,134811,0
2771,0,images/17-20171001191900-snapshot.jpg,134211,0
2772,0,images/17-20171001191928-01.jpg,137400,0
2773,0,images/17-20171001192000-snapshot.jpg,133460,0
2774,0,images/18-20171001192100-snapshot.jpg,130116,0
2775,0,images/18-20171001192200-snapshot.jpg,130082,0
2776,0,images/18-20171001192300-snapshot.jpg,130078,0
2777,0,images/18-20171001192400-snapshot.jpg,130104,0
2778,0,images/18-20171001192500-snapshot.jpg,130104,0
2779,0,images/18-20171001192600-snapshot.jpg,130165,0
2780,0,images/18-20171001192700-snapshot.jpg,130102,0
2781,0,images/18-20171001192800-snapshot.jpg,130077,0
2782,0,images/18-20171001192900-snapshot.jpg,130162,0
2783,0,images/18-20171001193000-snapshot.jpg,130109,0
2784,0,images/18-20171001193100-snapshot.jpg,130120,0
2785,0,images/18-20171001193200-snapshot.jpg,130085,0
2786,0,images/18-20171001193300-snapshot.jpg,130073,0
2787,0,images/18-20171001193400-snapshot.jpg,130073,0
2788,0,images/18-20171001193500-snapshot.jpg,130168,0
2789,0,images/18-20171001193600-snapshot.jpg,130067,0
2790,0,images/18-20171001193700-snapshot.jpg,130121,0
2791,0,images/18-20171001193800-snapshot.jpg,130067,0
2792,0,images/18-20171001193900-snapshot.jpg,130129,0
2793,0,images/18-20171001194000-snapshot.jpg,130073,0
2794,0,images/18-20171001194100-snapshot.jpg,130135,0
2795,0,images/18-20171001194200-snapshot.jpg,130093,0
2796,0,images/18-20171001194300-snapshot.jpg,130074,0
2797,0,images/18-20171001194400-snapshot.jpg,130060,0
2798,0,images/18-20171001194500-snapshot.jpg,130092,0
2799,0,images/18-20171001194600-snapshot.jpg,130102,0
2800,0,images/18-20171001194700-snapshot.jpg,130064,0
2801,0,images/18-20171001194800-snapshot.jpg,130061,0
2802,0,images/18-20171001194900-snapshot.jpg,130113,0
2803,0,images/18-20171001195000-snapshot.jpg,130071,0
2804,0,images/18-20171001195100-snapshot.jpg,130128,0
2805,0,images/18-20171001195200-snapshot.jpg,130125,0
2806,0,images/18-20171001195300-snapshot.jpg,130085,0
2807,0,images/18-20171001195400-snapshot.jpg,130072,0
2808,0,images/18-20171001195500-snapshot.jpg,130090,0
2809,0,images/18-20171001195600-snapshot.jpg,130091,0
2810,0,images/18-20171001195700-snapshot.jpg,130108,0
2811,0,images/18-20171001195800-snapshot.jpg,130135,0
2812,0,images/18-20171001195900-snapshot.jpg,130117,0
2813,0,images/18-20171001200000-snapshot.jpg,130101,0
2814,0,images/18-20171001200100-snapshot.jpg,130095,0
2815,0,images/18-20171001200200-snapshot.jpg,130141,0
2816,0,images/18-20171001200300-snapshot.jpg,130104,0
2817,0,images/18-20171001200400-snapshot.jpg,130118,0
2818,0,images/18-20171001200500-snapshot.jpg,130101,0
2819,0,images/18-20171001200600-snapshot.jpg,130147,0
